DATE,PLATFORM,CAMPAIGN_NAME,CAMPAIGN_GROUP,CAMPAIGN_ID,ADSET_NAME,ADSET_ID,AD_NAME,AD_ID,OBJECTIVE,AMOUNT_SPENT,IMPRESSIONS,CONVERSIONS,REACH,CLICKS,VIDEO_PLAYS_AT_100,VIDEO_PLAYS_AT_25,VIDEO_PLAYS_AT_50,VIDEO_PLAYS_AT_75,FOCUSSED_VIEW_15SEC,VIDEO_VIEWS,VIDEO_THRUPLAY,VIDEO_PLAY_ACTIONS,COMMENTS,LEADS,LIKES,LINK_CLICKS,ENGAGEMENT,ENGAGEMENT_RATE,SHARES,FOLLOWS,VIEW_THROUGH_CONVERSION,VIDEO_STARTS,PURCHASE
2026-05-28,Search Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,183.27503,34789,6,0,45,2.0014,3.2920,2.4863,1.7825,0,11432,0,0,0,0,0,0,15857,4.0645,0,0,0,0,0
2026-05-28,Marketplace Feed,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Bulk Buyers Retention Segment,148145023481,Offer Spotlight Bold Voice,846119584281,Brand Awareness,15.573474,1914,2,0,3,1.0718,2.8452,1.8631,1.3311,0,787,0,0,0,0,0,0,826,1.3696,0,0,0,0,0
2026-05-28,Retail Media Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Family Planners Lookalike Segment,840964668242,Offer Spotlight Bold Voice,143148175809,Brand Awareness,17.745669,1700,2,0,3,1.3188,4.3992,2.3123,1.3338,0,766,0,0,0,0,0,0,964,2.1026,0,0,0,0,0
2026-05-28,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,55.506922,11262,2,0,18,1.2668,2.1861,1.4760,1.2197,0,2978,0,0,0,0,0,0,3628,1.6535,0,0,0,0,0
2026-05-28,Affiliate Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Health Conscious Buyers Interest Segment,141258509277,Offer Spotlight Bold Voice,135939338663,Brand Awareness,2.036789,104,0,0,0,1.4442,2.2795,1.4919,1.129,0,38,0,0,0,0,0,0,58,1.4530,0,0,0,0,0
2026-05-27,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,262.021954,53707,3,0,183,2.8435,4.5120,3.4181,2.6914,0,20949,0,0,0,0,0,0,24932,4.6054,0,0,0,0,0
2026-05-27,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,108.584779,23570,33,0,60,2.9425,3.1493,2.7519,2.5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,244.694004,36599,3,0,165,2.0764,3.7441,2.7780,2.2725,0,18304,0,0,0,0,0,0,20033,4.1401,0,0,0,0,0
2026-05-27,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,50.444452,10051,1,0,25,1.202,2.4094,1.7494,1.4876,0,4406,0,0,0,0,0,0,4631,2.2161,0,0,0,0,0
2026-05-27,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,4.424961,821,1,0,2,1.5241,2.2428,1.6335,1.6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-27,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,9.962442,1945,2,0,7,1.3894,1.8981,1.7266,1.6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,27.819949,4813,3,0,16,1.7025,2.3683,1.9034,1.7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,252.261125,48723,4,0,85,1.6708,3.5772,2.378,2.1254,0,23870,0,0,0,0,0,0,27781,4.5854,0,0,0,0,0
2026-05-26,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,95.670343,10975,1,0,25,1.0943,2.7822,1.5790,1.2304,0,3677,0,0,0,0,0,0,4792,2.3266,0,0,0,0,0
2026-05-26,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,93.805906,15203,30,0,70,1.7708,2.0988,1.7801,1.5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,12.374652,2711,3,0,5,1.8685,2.1948,1.7719,1.5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-26,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,184.536286,50256,8,0,110,1.8114,3.639,2.7932,1.9773,0,21648,0,0,0,0,0,0,25196,4.0535,0,0,0,0,0
2026-05-25,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,109.694450,20177,50,0,89,3.5454,4.8060,3.1952,3.4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,201.532668,61162,3,0,148,1.6882,3.749,2.2490,2.1711,0,18406,0,0,0,0,0,0,27089,4.0871,0,0,0,0,0
2026-05-25,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,97.274453,12521,1,0,26,1.1894,2.0161,1.5523,1.1186,0,3657,0,0,0,0,0,0,4969,1.5629,0,0,0,0,0
2026-05-25,Search Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,223.328257,54514,3,0,125,1.6302,3.7515,2.5554,2.0763,0,21756,0,0,0,0,0,0,24449,3.7331,0,0,0,0,0
2026-05-25,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,16.209958,3265,8,0,13,1.9569,2.0600,1.8899,1.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-25,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,6.351236,1102,4,0,11,2.0231,2.0397,1.6728,1.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-24,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,115.806815,19278,45,0,72,2.7702,2.9126,2.513,2.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-24,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,171.31913,41943,3,0,94,1.611,2.9064,2.1740,1.5441,0,12683,0,0,0,0,0,0,15715,2.8680,0,0,0,0,0
2026-05-24,Search Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,242.570532,78341,9,0,157,1.5286,3.4520,2.1448,1.6140,0,30004,0,0,0,0,0,0,32576,3.1085,0,0,0,0,0
2026-05-24,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,8.99390,1726,2,0,3,1.621,2.0679,1.6734,1.7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-24,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,117.558244,14701,4,0,20,1.1574,2.327,1.5097,1.253,0,3609,0,0,0,0,0,0,4880,3.1313,0,0,0,0,0
2026-05-24,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,14.440019,2790,5,0,10,1.5170,2.1560,1.5391,1.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-23,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,269.22056,49675,2,0,148,1.7602,3.3434,2.2568,1.8874,0,16467,0,0,0,0,0,0,24104,3.6680,0,0,0,0,0
2026-05-23,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,48.100696,5126,0,0,17,1.1896,2.7514,1.800,1.4851,0,1814,0,0,0,0,0,0,2562,2.4436,0,0,0,0,0
2026-05-23,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,33.673514,6891,22,0,36,1.7502,2.1679,1.6058,1.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-23,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,51.297778,9554,11,0,35,2.6601,3.4216,2.6033,2.7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-23,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,49.860192,9579,17,0,32,2.5064,3.1330,2.7323,2.2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-23,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,223.973520,47360,6,0,126,1.6141,2.714,1.9922,1.6785,0,21012,0,0,0,0,0,0,31548,3.2894,0,0,0,0,0
2026-05-22,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,21.396073,2998,0,0,4,1.1724,2.3113,1.5987,1.3849,0,957,0,0,0,0,0,0,1313,2.1090,0,0,0,0,0
2026-05-22,Influencer Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,38.976032,6778,14,0,24,1.7769,2.2601,1.7610,1.6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-22,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,233.613350,49149,2,0,184,1.7121,3.2492,2.0913,1.6827,0,16645,0,0,0,0,0,0,22064,3.8541,0,0,0,0,0
2026-05-22,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,278.519550,78278,4,0,184,1.5259,3.4552,2.0303,1.6567,0,22826,0,0,0,0,0,0,30178,3.5659,0,0,0,0,0
2026-05-22,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,10.755415,2162,3,0,7,2.7508,3.5535,2.6863,2.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-22,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,76.77603,17227,35,0,61,1.5200,2.3744,1.7766,1.5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-21,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,240.364461,54273,2,0,123,1.4700,3.2840,2.1062,1.8677,0,22697,0,0,0,0,0,0,27823,3.953,0,0,0,0,0
2026-05-21,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,232.056103,65221,6,0,127,1.8720,3.6122,2.4932,1.6374,0,21852,0,0,0,0,0,0,27663,3.3474,0,0,0,0,0
2026-05-21,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,19.86690,2507,0,0,6,1.3201,2.5852,1.6911,1.2754,0,1160,0,0,0,0,0,0,1316,2.9975,0,0,0,0,0
2026-05-21,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Health Conscious Buyers Interest Segment,184037268423,Offer Spotlight Value Voice,277395633633,Brand Awareness,14.60935,3613,8,0,14,1.7570,2.4179,1.8402,1.7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-21,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Family Planners Lookalike Segment,541785932593,Offer Spotlight Value Voice,678887893442,Brand Awareness,72.050760,13236,24,0,47,1.9602,2.2450,1.8891,1.7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-21,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,11182142754,Bulk Buyers Retention Segment,124871320567,Offer Spotlight Value Voice,710951578361,Brand Awareness,47.526054,8439,17,0,34,2.221,2.8584,2.7393,2.7686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-20,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,237.795147,76309,1,0,238,1.4085,2.5884,1.7149,1.5093,0,16474,0,0,0,0,0,0,29755,2.887,0,0,0,0,0
2026-05-20,Social Feed,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Family Planners Lookalike Segment,372243165043,Shelf Story Warm Voice,159266129481,Brand Awareness,3.43120,730,1,0,2,3.4420,4.9049,3.749,3.3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-20,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,18.967723,1891,1,0,1,1.7281,3.2716,2.0778,1.6168,0,664,0,0,0,0,0,0,774,3.4644,0,0,0,0,0
2026-05-20,Connected TV,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Bulk Buyers Retention Segment,165879975522,Shelf Story Warm Voice,469579878347,Brand Awareness,75.218948,17305,35,0,65,1.5275,2.0535,1.7542,1.6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-20,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,288.550633,83057,0,0,242,1.2604,2.7610,1.8920,1.536,0,15408,0,0,0,0,0,0,25644,3.3596,0,0,0,0,0
2026-05-20,Affiliate Network,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Health Conscious Buyers Interest Segment,273943858429,Shelf Story Warm Voice,114803544918,Brand Awareness,42.743202,9198,27,0,37,1.7317,2.1868,1.8261,1.5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,335.396321,78671,5,0,257,1.8289,3.4815,2.2062,1.8010,0,25312,0,0,0,0,0,0,38809,5.4604,0,0,0,0,0
2026-05-19,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,142.85681,47611,0,0,116,1.495,3.5345,1.8790,1.6802,0,11433,0,0,0,0,0,0,16355,3.7347,0,0,0,0,0
2026-05-19,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,18.587967,2554,0,0,1,1.2197,2.7187,1.6633,1.3821,0,768,0,0,0,0,0,0,922,1.7900,0,0,0,0,0
2026-05-19,Display Network,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Family Planners Lookalike Segment,372243165043,Shelf Story Warm Voice,159266129481,Brand Awareness,5.040589,1036,3,0,5,1.8246,2.1077,1.8903,1.5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19,Video Network,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Health Conscious Buyers Interest Segment,273943858429,Shelf Story Warm Voice,114803544918,Brand Awareness,42.842199,9253,11,0,32,1.6540,1.87,1.9166,1.7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-19,Retail Media Network,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Bulk Buyers Retention Segment,165879975522,Shelf Story Warm Voice,469579878347,Brand Awareness,71.898207,14228,21,0,51,1.7225,2.3125,1.497,1.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-18,Connected TV,Weekend Saver Retention Initiative,Metro Region Loyalty Cohort,80716820022,Health Conscious Buyers Interest Segment,273943858429,Shelf Story Warm Voice,114803544918,Brand Awareness,55.20270,11678,28,0,51,1.6997,1.8955,1.591,1.6694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-18,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,294.19804,70350,1,0,152,1.6613,4.1048,2.2856,1.8558,0,37296,0,0,0,0,0,0,39207,3.5355,0,0,0,0,0
2026-05-18,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,186.454380,44415,2,0,109,1.4124,3.1112,1.7789,1.4375,0,16971,0,0,0,0,0,0,22170,3.3652,0,0,0,0,0
