DATE,PLATFORM,CAMPAIGN_NAME,CAMPAIGN_GROUP,CAMPAIGN_ID,ADSET_NAME,ADSET_ID,AD_NAME,AD_ID,OBJECTIVE,AMOUNT_SPENT,IMPRESSIONS,CONVERSIONS,REACH,CLICKS,VIDEO_PLAYS_AT_100,VIDEO_PLAYS_AT_25,VIDEO_PLAYS_AT_50,VIDEO_PLAYS_AT_75,FOCUSSED_VIEW_15SEC,VIDEO_VIEWS,VIDEO_THRUPLAY,VIDEO_PLAY_ACTIONS,COMMENTS,LEADS,LIKES,LINK_CLICKS,ENGAGEMENT,ENGAGEMENT_RATE,SHARES,FOLLOWS,VIEW_THROUGH_CONVERSION,VIDEO_STARTS,PURCHASE
2026-03-30,Display Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,476.286158,89123,0,0,141,0.8425,1.9767,1.1446,0.9652,0,18781,0,0,0,0,0,0,24219,2.2778,0,0,0,0,0
2026-03-30,Discovery Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,205.753120,52905,0,0,248,0.6805,1.4412,0.9988,0.6851,0,12619,0,0,0,0,0,0,15068,1.5772,0,0,1,0,0
2026-03-29,Marketplace Feed,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,35.470678,18222,0,0,7,6.137,8.2540,6.0309,5.7233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-29,Retail Media Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1460.98852,298091,0,0,833,1.0984,1.967,1.6068,1.2298,0,69652,0,0,0,0,0,0,100189,2.6738,0,0,0,0,0
2026-03-29,Discovery Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,5.876022,2263,0,0,9,3.7985,4.8333,3.2345,3.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-29,Display Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,632.750143,119416,0,0,190,0.939,2.0117,1.1435,1.0088,0,26787,0,0,0,0,0,0,33869,2.7846,0,0,0,0,0
2026-03-29,Connected TV,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,278.12981,71340,0,0,335,0.6551,1.5965,0.8287,0.7096,0,14504,0,0,0,0,0,0,19579,1.4681,0,0,0,0,0
2026-03-29,Search Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,20.715364,7666,0,0,4,3.7475,5.1900,4.2546,3.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-28,Influencer Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,6.434542,2933,0,0,10,3.2659,4.5943,3.147,3.2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-28,Affiliate Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,626.649776,120254,0,0,305,0.7087,1.7012,1.2376,0.7603,0,26484,0,0,0,0,0,0,32373,2.5818,0,0,0,0,0
2026-03-28,Influencer Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,43.753706,21559,0,0,6,6.6168,6.5956,5.3152,4.9749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-28,Social Feed,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1499.265447,328479,0,0,565,0.9849,2.2466,1.3688,0.9306,0,59514,0,0,0,0,0,0,80531,2.4423,0,0,1,0,0
2026-03-28,Search Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,361.899831,76955,0,0,380,0.7047,1.613,0.9639,0.7515,0,16149,0,0,0,0,0,0,19207,1.6513,0,0,0,0,0
2026-03-28,Marketplace Feed,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,8.571777,2642,0,0,3,4.5617,5.2386,3.8474,4.0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-27,Shopping Grid,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,4.984896,2034,0,0,6,3.0989,4.3773,3.255,3.4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-27,Marketplace Feed,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,52.886766,20651,0,0,14,5.4838,6.9610,4.6624,4.2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-27,Search Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,77.31151,15997,0,0,54,0.5201,1.3375,0.7466,0.6465,0,2978,0,0,0,0,0,0,5109,2.5644,0,0,0,0,0
2026-03-27,Retail Media Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,6.315472,2374,0,0,1,3.7957,5.3571,4.5905,4.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-27,Discovery Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,612.446098,119509,0,0,509,0.8267,2.0120,1.0764,0.9454,0,23349,0,0,0,0,0,0,37264,2.7032,0,0,0,0,0
2026-03-27,Shopping Grid,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,1537.007723,212449,0,0,681,0.8784,2.0612,1.3078,1.0152,0,59004,0,0,0,0,0,0,69293,2.534,0,0,0,0,0
2026-03-26,Influencer Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,52.261951,18297,0,0,9,5.5098,7.0909,5.3882,4.5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-26,Marketplace Feed,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1163.680274,212779,0,0,701,0.679,1.5159,0.9706,0.8838,0,42262,0,0,0,0,0,0,68661,2.5917,0,0,1,0,0
2026-03-26,Marketplace Feed,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,1017.358738,168120,0,0,931,0.884,1.9502,1.1945,0.8752,0,35959,0,0,0,0,0,0,58129,2.3884,0,0,0,0,0
2026-03-26,Video Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,8.250006,4189,0,0,1,4.9070,6.7778,5.1773,5.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-26,Video Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,55.889020,13540,0,0,63,0.6419,1.7008,1.1238,0.6621,0,2707,0,0,0,0,0,0,3610,1.5041,0,0,0,0,0
2026-03-26,In-App Display,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,5.116035,2125,0,0,10,3.4542,4.2710,3.812,3.3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-25,Shopping Grid,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,108.269811,23103,0,0,129,0.6296,1.6072,0.9481,0.7028,0,5822,0,0,0,0,0,0,8002,1.7127,0,0,0,0,0
2026-03-25,Connected TV,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,830.465572,133521,0,0,484,0.7930,1.7986,1.0741,0.7736,0,28530,0,0,0,0,0,0,48155,2.4425,0,0,0,0,0
2026-03-25,Video Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,44.273535,20660,0,0,11,6.4769,8.3273,5.6311,6.1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-25,In-App Display,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,6.691675,2873,0,0,22,3.9227,4.053,3.6167,3.3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-25,Social Feed,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,13.904798,5998,0,0,4,4.1915,5.3464,4.5087,3.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-25,Video Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,1545.450795,304682,0,0,692,0.6504,1.5071,1.0324,0.8328,0,59029,0,0,0,0,0,0,103078,2.2186,0,0,0,0,0
2026-03-24,Affiliate Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,13.243407,4231,0,0,4,4.5392,4.6697,4.7321,3.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-24,Display Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,50.303326,17042,0,0,9,4.8420,5.7294,4.8046,4.8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-24,Video Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,223.837670,50143,0,0,248,0.5361,1.3274,0.7261,0.5604,0,9712,0,0,0,0,0,0,15614,1.0794,0,0,2,0,0
2026-03-24,Social Feed,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Family Planners Interest Segment,726843318107,Offer Spotlight Warm Voice,176410441169,Brand Awareness,131.258078,44263,0,0,139,1.2876,2.2923,1.5569,1.3004,0,9464,0,0,0,0,0,0,11549,2.8370,0,0,0,0,0
2026-03-24,Discovery Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Weekend Deal Hunters Interest Segment,883886173211,Offer Spotlight Warm Voice,163069080420,Brand Awareness,5.801347,850,0,0,5,0.3232,0.8043,0.5780,0.4361,0,228,0,0,0,0,0,0,360,1.1365,0,0,0,0,0
2026-03-24,Discovery Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Bulk Buyers Retention Segment,268690561386,Collection Showcase Warm Voice,100421148146,Brand Awareness,97.932538,19444,0,0,50,2.7729,4.4686,3.3277,2.9770,0,11160,0,0,0,0,0,0,12738,2.7278,0,0,0,0,0
2026-03-24,Search Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Family Planners Interest Segment,321633518504,Collection Showcase Warm Voice,153286089533,Brand Awareness,60.758283,9207,0,0,33,2.7893,4.7237,3.0289,2.6502,0,5838,0,0,0,0,0,0,5794,2.6094,0,0,0,0,0
2026-03-24,Marketplace Feed,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1669.191482,270316,0,0,993,0.7294,1.9047,1.1129,0.8903,0,62055,0,0,0,0,0,0,110262,3.211,0,0,0,0,0
2026-03-24,Retail Media Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,5.26947,2373,0,0,16,3.460,4.2077,3.3879,3.2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-24,Discovery Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,516.288409,72747,0,0,378,0.840,2.0384,1.0689,0.8503,0,22041,0,0,0,0,0,0,32761,2.6153,0,0,0,0,0
2026-03-24,Influencer Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Bulk Buyers Retention Segment,156312353706,Offer Spotlight Warm Voice,116280283562,Brand Awareness,115.416406,20270,0,0,58,0.4213,1.4582,0.8443,0.5632,0,5050,0,0,0,0,0,0,7119,1.7397,0,0,0,0,0
2026-03-23,Retail Media Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,7.630938,3240,0,0,2,4.6681,5.0566,4.5679,3.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-23,In-App Display,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,43.620571,21245,0,0,15,5.8537,6.985,4.9469,5.3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-23,Display Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,90.771976,20160,0,0,87,0.5544,1.1573,0.8423,0.5704,0,3444,0,0,0,0,0,0,5810,1.1909,0,0,0,0,0
2026-03-23,Affiliate Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1392.420527,256838,0,0,1047,0.8506,2.0380,1.1645,0.8889,0,52961,0,0,0,0,0,0,73665,2.5929,0,0,0,0,0
2026-03-23,Influencer Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,706.697072,179834,0,0,470,0.7677,1.8115,1.0849,0.7609,0,35898,0,0,0,0,0,0,41830,2.867,0,0,0,0,0
2026-03-23,Influencer Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Bulk Buyers Retention Segment,156312353706,Offer Spotlight Warm Voice,116280283562,Brand Awareness,85.006520,20123,0,0,59,0.3663,1.5765,0.9477,0.6466,0,5066,0,0,0,0,0,0,6267,1.9613,0,0,0,0,0
2026-03-23,Affiliate Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Bulk Buyers Retention Segment,268690561386,Collection Showcase Warm Voice,100421148146,Brand Awareness,143.340469,21641,0,0,73,2.817,4.9116,2.8896,2.9656,0,14805,0,0,0,0,0,0,16912,2.7842,0,0,0,0,0
2026-03-23,Marketplace Feed,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Family Planners Interest Segment,726843318107,Offer Spotlight Warm Voice,176410441169,Brand Awareness,144.811864,31589,0,0,92,0.3189,1.2788,0.7653,0.5754,0,6711,0,0,0,0,0,0,9608,1.6464,0,0,0,0,0
2026-03-23,Affiliate Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Weekend Deal Hunters Interest Segment,883886173211,Offer Spotlight Warm Voice,163069080420,Brand Awareness,28.482296,7161,0,0,37,0.1825,0.6602,0.4367,0.3369,0,1768,0,0,0,0,0,0,2676,0.8913,0,0,0,0,0
2026-03-23,Connected TV,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Family Planners Interest Segment,321633518504,Collection Showcase Warm Voice,153286089533,Brand Awareness,38.403749,5465,0,0,23,2.7601,3.8010,3.1847,2.41,0,3679,0,0,0,0,0,0,4464,2.3244,0,0,0,0,0
2026-03-23,Connected TV,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,6.740676,3030,0,0,14,3.6925,4.3833,3.8024,2.9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22,Connected TV,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Family Planners Interest Segment,726843318107,Offer Spotlight Warm Voice,176410441169,Brand Awareness,88.305102,23162,0,0,82,0.2274,1.00,0.5093,0.36,0,5735,0,0,0,0,0,0,8319,1.0684,0,0,0,0,0
2026-03-22,Display Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Weekend Deal Hunters Interest Segment,883886173211,Offer Spotlight Warm Voice,163069080420,Brand Awareness,15.208738,1601,0,0,11,0.2833,0.8350,0.4024,0.2865,0,630,0,0,0,0,0,0,837,0.742,0,0,0,0,0
2026-03-22,Social Feed,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Family Planners Interest Segment,321633518504,Collection Showcase Warm Voice,153286089533,Brand Awareness,56.065305,8103,0,0,18,3.1618,3.9579,3.1065,2.4197,0,6427,0,0,0,0,0,0,5560,2.3597,0,0,0,0,0
2026-03-22,Search Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Bulk Buyers Retention Segment,268690561386,Collection Showcase Warm Voice,100421148146,Brand Awareness,119.098264,14527,0,0,49,3.3680,5.3578,4.0244,2.9696,0,11641,0,0,0,0,0,0,10953,3.1944,0,0,0,0,0
2026-03-22,Affiliate Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Bulk Buyers Retention Segment,624217350430,Shelf Story Warm Voice,105383197320,Brand Awareness,49.946997,19579,0,0,17,6.7019,8.0038,5.7878,4.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22,Discovery Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Weekend Deal Hunters Interest Segment,329457021243,Shelf Story Warm Voice,173737793326,Brand Awareness,7.884913,4019,0,0,8,3.5488,4.1427,3.7132,3.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22,In-App Display,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,1071.958695,277797,0,0,663,0.757,2.1940,1.105,1.0639,0,44095,0,0,0,0,0,0,82329,2.2624,0,0,0,0,0
2026-03-22,Shopping Grid,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,17844861128,Family Planners Interest Segment,637339745241,Shelf Story Warm Voice,129216764237,Brand Awareness,6.494263,2974,0,0,3,3.7926,4.8514,4.3128,3.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22,Affiliate Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1015.61742,179888,0,0,954,0.6739,1.8308,0.9846,0.8862,0,39531,0,0,0,0,0,0,55688,2.387,0,0,0,0,0
2026-03-22,Display Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,44447631692,Family Planners Interest Segment,431927490783,Shelf Story Warm Voice,138274164463,Brand Awareness,94.188021,20671,0,0,52,0.2138,1.0496,0.4828,0.2975,0,5249,0,0,0,0,0,0,6879,1.6367,0,0,0,0,0
2026-03-22,In-App Display,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,152.006885,46268,0,0,168,0.8512,1.4868,1.0498,0.9052,0,6561,0,0,0,0,0,0,8336,1.2972,0,0,0,0,0
2026-03-22,Search Network,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,44447631692,Weekend Deal Hunters Interest Segment,150784701451,Shelf Story Warm Voice,131345952402,Brand Awareness,27.655595,6435,0,0,42,0.1100,0.3799,0.218,0.1300,0,1372,0,0,0,0,0,0,2363,0.6439,0,0,0,0,0
2026-03-22,Connected TV,Seasonal Select Promo Initiative,Metro Region Prospecting Cohort,44447631692,Bulk Buyers Retention Segment,153207333998,Shelf Story Warm Voice,252284442925,Brand Awareness,95.770694,27634,0,0,64,0.182,1.265,0.5280,0.3221,0,5162,0,0,0,0,0,0,8310,1.6267,0,0,0,0,0
2026-03-22,Video Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Bulk Buyers Retention Segment,156312353706,Offer Spotlight Warm Voice,116280283562,Brand Awareness,127.320579,33858,0,0,132,0.8756,3.0017,1.3417,1.0726,0,8328,0,0,0,0,0,0,12389,2.7952,0,0,0,0,0
2026-03-21,Display Network,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Family Planners Interest Segment,726843318107,Offer Spotlight Warm Voice,176410441169,Brand Awareness,139.533055,26375,0,0,89,0.3397,1.3832,0.7616,0.4725,0,7243,0,0,0,0,0,0,9194,1.7508,0,0,0,0,0
2026-03-21,Marketplace Feed,Market Fresh Demand Initiative,Metro Region Prospecting Cohort,28085926099,Weekend Deal Hunters Interest Segment,883886173211,Offer Spotlight Warm Voice,163069080420,Brand Awareness,24.982365,4573,0,0,25,0.1272,0.7464,0.434,0.3347,0,1093,0,0,0,0,0,0,1795,0.9360,0,0,0,0,0
2026-03-21,In-App Display,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Family Planners Interest Segment,321633518504,Collection Showcase Warm Voice,153286089533,Brand Awareness,94.50270,13515,0,0,40,3.0702,5.6176,3.3429,2.8948,0,11782,0,0,0,0,0,0,10878,2.3643,0,0,0,0,0
2026-03-21,Search Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,11436241499,Bulk Buyers Retention Segment,268690561386,Collection Showcase Warm Voice,100421148146,Brand Awareness,63.598040,7609,0,0,28,3.3341,5.1190,3.733,2.9684,0,5375,0,0,0,0,0,0,5285,3.1473,0,0,0,0,0
