DATE,PLATFORM,CAMPAIGN_NAME,CAMPAIGN_GROUP,CAMPAIGN_ID,ADSET_NAME,ADSET_ID,AD_NAME,AD_ID,OBJECTIVE,AMOUNT_SPENT,IMPRESSIONS,CONVERSIONS,REACH,CLICKS,VIDEO_PLAYS_AT_100,VIDEO_PLAYS_AT_25,VIDEO_PLAYS_AT_50,VIDEO_PLAYS_AT_75,FOCUSSED_VIEW_15SEC,VIDEO_VIEWS,VIDEO_THRUPLAY,VIDEO_PLAY_ACTIONS,COMMENTS,LEADS,LIKES,LINK_CLICKS,ENGAGEMENT,ENGAGEMENT_RATE,SHARES,FOLLOWS,VIEW_THROUGH_CONVERSION,VIDEO_STARTS,PURCHASE
2026-04-29,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,41.704208,7485,1,0,19,2.11,3.946,2.7731,1.999,0,3814,0,0,0,0,0,0,4986,3.7690,0,0,0,0,0
2026-04-29,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,87026041619,Bulk Buyers Retention Segment,619759248731,Shelf Story Warm Voice,171194746764,Brand Awareness,52.514401,19525,14,0,32,0.7484,2.3673,0.9838,0.6892,0,2853,0,0,0,0,0,0,3509,1.7046,0,0,0,0,0
2026-04-29,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,87026041619,Family Planners Lookalike Segment,141496402615,Shelf Story Warm Voice,182751913314,Brand Awareness,128.109652,34172,39,0,123,0.8371,2.3347,1.2165,0.9137,0,5113,0,0,0,0,0,0,8248,1.0562,0,0,0,0,0
2026-04-29,Connected TV,Home Essentials Promo Initiative,Metro Region Loyalty Cohort,58968315460,Family Planners Lookalike Segment,170587862312,Shelf Story Bold Voice,411961161763,Brand Awareness,204.672484,45743,27,0,147,1.7175,4.3876,2.0235,1.8612,0,11029,0,0,0,0,0,0,14038,1.3980,0,0,0,0,0
2026-04-29,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,87026041619,Health Conscious Buyers Interest Segment,818534359029,Shelf Story Warm Voice,114122319684,Brand Awareness,10.130030,4660,3,0,7,0.154,0.5634,0.2262,0.2043,0,497,0,0,0,0,0,0,892,0.714,0,0,0,0,0
2026-04-29,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,70.643773,9293,6,0,15,1.2532,3.0590,1.8721,1.535,0,1936,0,0,0,0,0,0,3630,1.5144,0,0,0,0,0
2026-04-29,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,60.527716,12538,9,0,24,1.1903,2.8154,1.4815,1.1937,0,2531,0,0,0,0,0,0,3394,1.4443,0,0,0,0,0
2026-04-29,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,62.782954,18426,22,0,30,0.5736,1.9714,0.7909,0.6221,0,4314,0,0,0,0,0,0,6309,1.53,0,0,0,0,0
2026-04-28,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,239.65321,45098,1,0,226,2.0216,4.0719,2.3104,1.7729,0,25545,0,0,0,0,0,0,31403,4.8235,0,0,0,0,0
2026-04-28,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,230.796478,29314,2,0,74,1.4608,2.9422,2.2118,1.6437,0,11240,0,0,0,0,0,0,12250,3.9428,0,0,0,0,0
2026-04-28,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,20.353732,2934,0,0,8,1.6060,2.9004,1.9287,1.7217,0,1299,0,0,0,0,0,0,1831,1.9332,0,0,0,0,0
2026-04-28,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,75.469321,17568,17,0,52,0.3490,2.5544,0.6223,0.4773,0,3919,0,0,0,0,0,0,6550,1.1977,0,0,0,0,0
2026-04-28,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,42.568448,5543,5,0,16,0.6685,1.7798,0.9258,0.6902,0,1271,0,0,0,0,0,0,1940,1.4433,0,0,0,0,0
2026-04-28,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,70.121946,24986,21,0,49,0.3053,2.041,0.7488,0.5266,0,4436,0,0,0,0,0,0,6159,1.6,0,0,0,0,0
2026-04-27,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,389.545408,67811,3,0,244,1.8428,3.5849,2.7014,1.9411,0,31874,0,0,0,0,0,0,37534,4.5040,0,0,0,0,0
2026-04-27,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,147.785906,25283,0,0,49,1.4794,3.3519,2.2087,1.8374,0,9096,0,0,0,0,0,0,11682,3.8363,0,0,0,0,0
2026-04-27,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,17.698645,2943,0,0,5,1.3937,2.172,1.5064,1.2641,0,1098,0,0,0,0,0,0,1482,2.2510,0,0,0,0,0
2026-04-27,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,53.896230,8561,9,0,21,1.4748,2.5712,1.7386,1.435,0,1681,0,0,0,0,0,0,2775,1.4705,0,0,0,0,0
2026-04-27,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,60.878156,11330,18,0,35,0.3631,1.5906,0.7228,0.3947,0,3481,0,0,0,0,0,0,5861,1.3700,0,0,0,0,0
2026-04-27,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,86.13757,22581,34,0,69,0.27,1.6152,0.6501,0.3075,0,4683,0,0,0,0,0,0,6564,1.2622,0,0,0,0,0
2026-04-26,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,86.453762,16530,15,0,41,0.3378,1.9615,0.748,0.4662,0,3425,0,0,0,0,0,0,6482,1.3608,0,0,0,0,0
2026-04-26,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,280.215093,46044,2,0,180,1.6122,3.4143,2.0885,1.5977,0,18520,0,0,0,0,0,0,23844,3.5587,0,0,0,0,0
2026-04-26,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,87.717529,16644,2,0,34,1.5889,3.2118,1.944,1.7524,0,9058,0,0,0,0,0,0,8861,2.4192,0,0,0,0,0
2026-04-26,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,63.206708,12356,15,0,37,0.4840,1.8366,0.8406,0.6586,0,3153,0,0,0,0,0,0,4409,1.3600,0,0,0,0,0
2026-04-26,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,195.104966,49812,1,0,138,1.5589,3.0337,1.7283,1.5487,0,18914,0,0,0,0,0,0,24931,3.3213,0,0,0,0,0
2026-04-26,Shopping Grid,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,54.164674,10465,3,0,23,1.3888,2.5982,1.3738,1.4553,0,1648,0,0,0,0,0,0,3059,1.1559,0,0,0,0,0
2026-04-25,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,226.952045,62090,1,0,114,1.4086,3.1430,2.0660,1.6297,0,30085,0,0,0,0,0,0,33025,3.6179,0,0,0,0,0
2026-04-25,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,227.356905,37732,1,0,217,1.5125,3.9151,2.4361,1.6546,0,17019,0,0,0,0,0,0,21696,3.9457,0,0,0,0,0
2026-04-25,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,60.464073,14596,0,0,23,1.414,3.3429,1.8610,1.4972,0,6019,0,0,0,0,0,0,6488,2.8215,0,0,0,0,0
2026-04-25,Display Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,1.815485,194,0,0,0,0.3743,1.33,0.4330,0.4170,0,40,0,0,0,0,0,0,60,1.2303,0,0,0,0,0
2026-04-25,Video Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,165.679264,21836,35,0,98,1.6105,3.2249,1.8443,1.5037,0,5911,0,0,0,0,0,0,7692,1.4675,0,0,0,0,0
2026-04-25,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,36.104675,7589,5,0,22,0.3525,2.0701,0.6535,0.4475,0,1521,0,0,0,0,0,0,2161,1.4616,0,0,0,0,0
2026-04-24,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,27.319780,2442,0,0,10,1.1290,2.1125,1.5992,1.3641,0,1209,0,0,0,0,0,0,1404,2.0969,0,0,0,0,0
2026-04-24,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Family Planners Lookalike Segment,137071988859,Shelf Story Warm Voice,364128713939,Brand Awareness,108.000782,30756,15,0,28,0.4113,1.7165,0.7944,0.4843,0,5679,0,0,0,0,0,0,8081,1.2908,0,0,0,0,0
2026-04-24,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Health Conscious Buyers Interest Segment,514661077975,Shelf Story Warm Voice,157313260462,Brand Awareness,2.851475,275,0,0,0,0.718,1.6445,0.7305,0.7745,0,76,0,0,0,0,0,0,83,1.3653,0,0,0,0,0
2026-04-24,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,209.657566,48350,1,0,138,1.4451,3.6174,1.9146,1.6248,0,23590,0,0,0,0,0,0,26808,4.4026,0,0,0,0,0
2026-04-24,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,272.590991,46859,1,0,203,1.9142,3.6316,2.2080,1.636,0,16672,0,0,0,0,0,0,26689,4.8404,0,0,0,0,0
2026-04-24,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,13812085527,Bulk Buyers Retention Segment,726269239527,Shelf Story Warm Voice,151153238660,Brand Awareness,76.243005,21665,9,0,25,0.6277,1.9606,0.9960,0.6921,0,4548,0,0,0,0,0,0,5767,1.4005,0,0,0,0,0
2026-04-23,In-App Display,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,325.486360,77830,1,0,226,1.8320,4.593,3.2277,2.0904,0,29910,0,0,0,0,0,0,29552,4.7794,0,0,0,0,0
2026-04-23,Retail Media Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,141.096335,29308,6,0,89,1.8442,4.0099,2.45,2.3105,0,13241,0,0,0,0,0,0,17116,3.6083,0,0,0,0,0
2026-04-23,Influencer Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,46.217392,7844,0,0,17,1.460,2.4613,2.115,1.5756,0,3585,0,0,0,0,0,0,4606,2.1339,0,0,0,0,0
2026-04-22,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Bulk Buyers Retention Segment,307152132159,Offer Spotlight Warm Voice,517946828686,Brand Awareness,124.083935,22555,5,0,23,1.5475,3.2950,1.9148,1.6695,0,7063,0,0,0,0,0,0,10435,2.8509,0,0,0,0,0
2026-04-22,Affiliate Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Family Planners Lookalike Segment,113147269491,Offer Spotlight Warm Voice,121759510249,Brand Awareness,144.145239,21781,1,0,34,1.4443,3.1821,2.1862,1.4622,0,5545,0,0,0,0,0,0,8445,2.9186,0,0,0,0,0
2026-04-22,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,77398847093,Health Conscious Buyers Interest Segment,141572802958,Offer Spotlight Warm Voice,658353299387,Brand Awareness,8.726172,2545,0,0,1,2.0772,2.9239,2.5033,2.0931,0,1058,0,0,0,0,0,0,1341,2.050,0,0,0,0,0
2026-04-07,Social Feed,Smart Choice Impact Initiative,Metro Region Prospecting Cohort,10949239110,Weekend Deal Hunters Interest Segment,147963190091,Shelf Story Warm Voice,963403862725,Brand Awareness,0.203823,18,0,0,0,0.25,0.6,0.3,0.20,0,5,0,0,0,0,0,0,13,0.5,0,0,0,0,0
2026-04-07,Affiliate Network,Smart Choice Impact Initiative,Metro Region Prospecting Cohort,10949239110,Bulk Buyers Retention Segment,513234000750,Shelf Story Warm Voice,961212496289,Brand Awareness,899.957928,96438,0,0,270,0.4872,1.6628,0.8168,0.5873,0,35568,0,0,0,0,0,0,48275,2.366,0,0,0,0,0
2026-04-07,Connected TV,Smart Choice Impact Initiative,Metro Region Prospecting Cohort,10949239110,Family Planners Interest Segment,128488096861,Shelf Story Warm Voice,167423504541,Brand Awareness,703.342573,62159,1,0,212,0.4055,1.4215,0.7009,0.4398,0,23163,0,0,0,0,0,0,39754,1.9805,0,0,0,0,0
2026-04-07,Search Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,87540148908,Bulk Buyers Retention Segment,525346702145,Shelf Story Warm Voice,147316178278,Brand Awareness,768.744603,88684,0,0,285,1.3644,2.7276,2.0446,1.3953,0,32731,0,0,0,0,0,0,39084,2.7774,0,0,0,0,0
2026-04-07,Display Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,87540148908,Weekend Deal Hunters Interest Segment,376536729953,Shelf Story Warm Voice,231641032214,Brand Awareness,0.566606,26,0,0,0,0.4665,0.7695,0.5926,0.5870,0,19,0,0,0,0,0,0,21,0.7027,0,0,0,0,0
2026-04-07,Display Network,Family Pantry Retention Initiative,Metro Region Prospecting Cohort,87540148908,Family Planners Interest Segment,840654217576,Shelf Story Warm Voice,114173324062,Brand Awareness,737.135496,84901,0,0,241,1.5416,3.2536,2.1221,1.5213,0,34344,0,0,0,0,0,0,36925,2.7501,0,0,0,0,0
2026-04-01,Retail Media Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Weekend Deal Hunters Interest Segment,259703068436,Offer Spotlight Bold Voice,853180183207,Brand Awareness,117.938325,31438,0,0,155,0.6439,1.3556,0.8105,0.7132,0,6425,0,0,0,0,0,0,7583,1.3407,0,0,0,0,0
2026-04-01,Connected TV,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Family Planners Interest Segment,130267030363,Offer Spotlight Bold Voice,904175289761,Brand Awareness,1291.318172,238048,0,0,680,0.9590,2.0249,1.3110,0.9364,0,45782,0,0,0,0,0,0,75699,2.7865,0,0,0,0,0
2026-04-01,Search Network,Home Essentials Scale Initiative,Metro Region Prospecting Cohort,87239281064,Bulk Buyers Retention Segment,150236562499,Offer Spotlight Bold Voice,847904265267,Brand Awareness,599.758960,145194,0,0,235,0.7915,1.7035,1.2189,0.8227,0,30003,0,0,0,0,0,0,36925,2.3171,0,0,0,0,0
2026-04-30,Shopping Grid,Home Essentials Scale Initiative,Metro Region Loyalty Cohort,18477671,Weekend Deal Hunters Interest Segment,112765600395888630,Shelf Story Bold Voice,133599555318112040,Brand Awareness,33.9,4953,0,4241,192,0,0,0,0,0,0,0,0,0,0,1,85,71,0,0,0,0,0,0
2026-04-30,Search Network,Home Essentials Scale Initiative,Metro Region Loyalty Cohort,18477671,Quick Refill Buyers Retention Segment,904306999983636892,Shelf Story Bold Voice,331629093166289619,Brand Awareness,145.29,23962,0,19749,698,0,0,0,0,0,0,0,0,1,0,0,219,217,0,0,0,0,0,0
2026-04-30,Retail Media Network,Home Essentials Scale Initiative,Metro Region Loyalty Cohort,18477671,Health Conscious Buyers Interest Segment,158681937364607331,Shelf Story Bold Voice,694582080781320957,Brand Awareness,51.52,5946,0,5551,238,0,0,0,0,0,0,0,0,0,0,1,75,87,0,0,0,0,0,0
2026-04-30,Connected TV,Home Essentials Scale Initiative,Metro Region Loyalty Cohort,18477671,Family Planners Lookalike Segment,105822959293344436,Shelf Story Bold Voice,111348416253375468,Brand Awareness,50.32,6689,0,7511,393,0,0,0,0,0,0,0,0,1,0,1,164,129,0,0,0,0,0,0
2026-04-30,In-App Display,Market Fresh Demand Initiative,East Region Conversion Cohort,18477671,Health Conscious Buyers Interest Segment,108867322683615931,Offer Spotlight Bold Voice,474548502796962451,Brand Awareness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,Connected TV,Market Fresh Demand Initiative,East Region Conversion Cohort,18477671,Family Planners Interest Segment,121818762168974858,Offer Spotlight Bold Voice,246388356969315527,Brand Awareness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,Search Network,Weekend Saver Retention Initiative,East Region Conversion Cohort,18477671,Family Planners Interest Segment,163033400066214072,Price Drop Cut Direct Voice,652642569425864784,Brand Awareness,57.88,39977,0,38911,46,82,100,100,100,0,84,74,8245,0,0,0,27,312,0,0,0,0,0,0
2026-04-30,Social Feed,Weekend Saver Retention Initiative,East Region Conversion Cohort,18477671,Weekend Deal Hunters Interest Segment,170774182137491988,Price Drop Cut Direct Voice,994869123933960279,Brand Awareness,45.35,28995,0,26538,86,34,100,91,51,0,34,31,2646,0,0,0,70,226,0,0,0,0,0,0
2026-04-30,Marketplace Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Weekend Deal Hunters Interest Segment,833887355637217986,Shelf Story Warm Voice,169527595428423532,Brand Awareness,32.27,3184,0,3741,60,40,100,100,50,0,1502,1581,3571,0,0,0,40,2471,0,0,0,0,0,0
2026-04-30,Influencer Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Health Conscious Buyers Interest Segment,166010658542979286,Shelf Story Warm Voice,544289880041099230,Brand Awareness,135.31,13582,0,15479,262,100,100,100,100,0,6744,5373,16540,1,0,0,137,7754,0,0,0,0,0,0
2026-04-30,Discovery Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Quick Refill Buyers Retention Segment,162601743432699617,Shelf Story Warm Voice,902646030800927946,Brand Awareness,2.0,239,0,291,6,2,100,100,2,0,101,96,278,0,0,0,3,186,0,0,0,0,0,0
2026-04-30,Social Feed,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Weekend Deal Hunters Interest Segment,174176954196329732,Shelf Story Warm Voice,925460221944962698,Brand Awareness,84.12,16700,0,12493,851,95,100,100,100,0,1574,1358,14601,0,0,0,684,5895,0,0,0,0,0,0
2026-04-30,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Health Conscious Buyers Interest Segment,831767333222217053,Shelf Story Warm Voice,982160139961136392,Brand Awareness,26.77,5088,0,4072,236,25,100,100,44,0,543,449,3726,0,0,0,183,1667,0,0,0,0,0,0
2026-04-30,Influencer Network,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Quick Refill Buyers Retention Segment,513232078006145092,Shelf Story Warm Voice,133729297815049595,Brand Awareness,4.1,1160,0,1188,31,3,62,36,5,0,30,26,697,0,0,0,37,162,0,0,0,0,0,0
2026-04-30,Connected TV,Family Pantry Retention Initiative,Metro Region Loyalty Cohort,18477671,Family Planners Lookalike Segment,131110122694256392,Shelf Story Warm Voice,585790054530420953,Brand Awareness,5.51,1421,0,1223,36,4,74,36,4,0,33,33,414,0,0,0,41,149,0,0,0,0,0,0
2026-04-30,Search Network,Home Essentials Promo Initiative,Metro Region Loyalty Cohort,18477671,Health Conscious Buyers Interest Segment,501480859908001971,Shelf Story Bold Voice,510400015565431247,Brand Awareness,91.50,6295,0,2572,19,100,100,100,100,0,6370,5824,5975,0,0,0,19,5916,0,0,0,0,0,0
2026-04-30,Marketplace Feed,Home Essentials Promo Initiative,Metro Region Loyalty Cohort,18477671,Weekend Deal Hunters Interest Segment,806287066765575254,Shelf Story Bold Voice,686516845049075568,Brand Awareness,118.25,6953,0,2526,13,100,100,100,100,0,6789,6552,7327,0,0,0,10,5917,0,0,0,0,0,0
